Integers,Floats
47329,229176.43939066053
58487,581427.3689327278
75877,518694.89595784596
83526,208017.87992224278
87897,493962.03981240647
40117,280422.8551018207
91176,263978.8594545001
6237,315694.0294894432
28214,234120.89675833628
16151,293160.4939463001
64617,203567.76294002484
25951,472527.87755602546
25813,239264.36305059475
28039,477103.11645475094
39837,37689.10600729979
18326,426379.5356153768
49792,572178.3454201745
75606,901237.9687191283
2320,428938.06370790687
22255,868656.9820464768
30788,592650.6091840426
64891,376524.288610285
17486,982616.6551214447
4058,77420.59469289395
44032,42333.645800292725
51505,67284.76958954892
28195,972302.8297916293
15444,877582.1690306265
8022,847211.1217904118
37817,547560.0786365102
88141,968570.006116427
3483,499819.8311266217
69704,63291.69715081056
91868,401760.0952299334
74800,160093.11569491588
34319,270977.0546017022
54014,627144.5989893251
81072,954300.4260039219
36086,453999.47403370263
96690,689601.1617093021
69516,480561.74340236327
23109,21948.28763436121
75600,387048.87357405486
91993,185108.99204746095
47156,905673.919452258
52002,817868.6983966578
82065,738056.3837315007
13766,356038.8323583811
67301,686210.0644487326
30917,378430.4845820928
29676,595618.2595445504
47025,432612.61574057455
86980,503496.7663734893
38406,319390.29854840884
25136,506796.9623894772
55190,936532.2843292247
67563,583719.3262955032
36764,781432.4010178287
69565,297516.4257033246
91267,428797.225371896
63024,289859.8861082766
98002,272334.3482550411
60816,390525.87488719437
28098,552544.713347526
93326,424641.5407560801
17990,378358.5581528015
95814,715720.9603868104
79891,985164.2051034282
97620,792717.6238621471
99984,679877.9800306285
66778,814949.2327922151
79782,845172.5878813257
78228,93246.04255959179
80683,456650.7829045059
10354,928719.7950818192
61472,349899.6326279653
11636,975697.9809473768
26916,770404.7482262386
98882,112005.08644466044
36698,335747.7749537922
89731,939075.6011540524
40279,121172.65937250014
31155,582429.6392259148
62970,814602.9685749077
96509,846062.2207293622
31022,498974.859263744
90766,452941.0914398927
35003,667836.8666563566
62127,432170.8513976452
11421,455309.95084426773
94256,751003.0922512815
42207,199299.2437873181
33464,646332.5040527863
57129,386781.3648957681
13463,93165.24358845559
12098,490276.5822398904
67029,597905.0420988728
26826,384761.95845958614
48631,732674.101853419
23311,90049.31225473873
12270,99900.87273403388
12422,49918.50907157254
55118,438003.7638138674
11940,276575.462138073
88894,655347.8363813275
30255,662445.6662142216
76667,958138.4839813772
55510,270205.4593013503
73150,259195.81776863962
10291,870490.3655478704
51389,905170.0675703959
44440,555629.1622215728
89544,20450.176182483247
46197,817034.5982535579
48062,504033.9703052285
67519,912259.6764678112
81404,359002.2014857555
54975,688098.1064738346
16352,879627.250620509
24642,276847.5082461635
47701,557901.9441988267
54995,13197.245701762664
37473,635087.4587026366
6808,187863.22589089116
65558,78194.66549329743
77966,514130.86880643916
81193,609629.5192456988
35589,116242.81482547281
36486,16459.68661955928
42579,763103.6074830432
6254,366440.7769761169
84068,474642.64261471236
34689,743932.6271561837
90240,272347.2571290037
93946,674505.5554253501
86312,487329.95865760563
53911,885263.6944276072
66100,975152.1824434734
10166,183907.0476953079
77580,628027.8274035311
57520,422754.3431382919
39131,435153.64116699394
27223,975187.7235491616
70414,576165.0170940971
45786,961955.1468179051
42985,458820.2619547886
33656,891593.0992824619
67348,208465.02038483016
74774,77982.87760964323
5738,616061.4452499663
49564,369334.46421642875
10204,375971.281420501
59071,954202.2649032768
6827,621263.1201838417
66362,544766.6879601219
25114,779119.0348220071
11709,6984.459814629118
80392,488351.77189767733
42295,685916.076701784
57129,950059.6358373755
11699,180506.23100266146
27356,659019.8843415346
99521,822242.291936561
69917,84743.84604037285
13688,900961.3048712476
60062,122562.43904155733
67412,415300.22869612224
88099,907716.1363669616
24073,802366.816684823
10874,7384.9388458846215
21591,323252.99339233426
23570,436760.45091070345
73228,249301.57621031435
7600,374835.8924259969
85934,651651.3218547977
96940,754616.1877402804
26117,97632.56548054861
85842,448110.5245374919
95628,107624.59701738319
55214,51366.18764458858
71585,173458.17381556414
87536,948420.2533285328
23912,661453.6309377258
55695,719634.955369655
9673,204935.9407140739
53151,925527.8250718273
7806,518371.0861927195
89961,920329.5643425208
50952,67734.16712763782
81343,390690.26982572104
46121,845945.6111008311
98624,69505.06847415582
25598,327680.0752055315
18594,460081.91448545514
58429,739485.5785369391
58299,949934.782593935
35475,648499.5616375887
40337,187443.32443952942
31155,713871.4765139846
50148,640007.8061454573
90925,323961.04543747805
9943,359738.4103641188
83140,964407.3408837289
62154,800697.5296443575
34537,906059.8864254823
25455,315995.2213036936
7301,654651.6577150738
41903,570906.4169338162
93390,214441.0501775388
55999,570456.9261875247
26461,187258.60725198934
91575,377724.5645427865
46155,367826.72147939255
55700,652334.164215932
25481,333481.71182133857
15552,72280.98315131397
31100,694573.2719237328
46650,156886.0422998491
51586,72749.74337489696
89618,593475.092347327
58141,233663.8084281192
56825,196580.21944486495
36651,663810.9461794011
82476,482642.0270726532
93192,70070.66811328635
85937,438169.37663854565
70805,290690.14237593825
56896,81273.25148488481
75004,300800.42394893506
61034,620816.7582292114
1739,288703.98249145265
52352,390462.6342896681
93742,506676.100869203
16169,964376.5068584384
42270,713400.2514486039
222,126802.59411101598
26597,803358.9400593315
57817,35569.86668083238
46810,674744.6447461105
10084,932989.6767577834
82975,185901.92060781637
93774,421913.4033051152
82943,791709.5991281156
22552,97322.03484015008
69963,18656.428569436546
72658,733085.5120365064
46357,544640.5608262104
23952,934685.859765707
26351,398307.8223352345
47819,343065.59059237473
65284,788731.5915993038
40683,172853.49464591747
60136,920896.991092523
62664,907162.2052882282
33028,968639.8235047039
41973,489917.42569504975
38853,951163.7193319646
56894,324598.7067305984
53517,576146.2334118878
44736,514317.85151549685
4552,378519.3223272156
73849,11409.987181965857
37394,953511.5914393076
4310,361891.4395906321
414,441414.178589317
23833,557888.0675918015
84529,513297.03217945644
33125,498867.4323867672
4805,160802.46770791677
13727,493533.4091008582
63620,254876.34686626523
35496,490204.01502622967
32570,175683.60530284065
22278,406408.22947371687
80910,842302.1544927526
4758,596938.8538750693
74776,53155.65082498971
45539,203011.10113346495
62745,859260.0043088858
39623,270254.0934337422
81262,531665.5226094071
60654,104504.08176114992
51970,893357.4679179847
82147,469056.4680649251
21441,491183.6282028422
86397,156206.3306862897
2625,979622.0985575643
97033,249271.1103364294
84524,72301.96963724363
68857,238427.15417613613
52343,982792.577793798
7582,323886.4562016509
43022,294137.34614080697
9723,475340.67480965756
97472,973056.1563876992
63129,335878.4967136234
81573,951475.0677654874
54413,862729.6909095969
90952,752600.0100411047
56704,656203.6826770217
40467,160284.5328626356
42373,106719.60829685816
74212,231270.4020943001
31638,551785.5008286828
77270,887926.1248669822
64499,240954.33652573387
25121,593123.6350513377
99767,329778.6038082977
11514,894989.6827425191
6463,652028.8014615881
58286,136057.5361790417
90021,562476.5792964136
5813,422302.89651649736
32752,347709.92546331696
73901,7063.025618955469
7689,494377.08378252
96345,652093.4749906431
15266,123819.58937297761
38190,441573.15822734934
60939,782498.5232863015
82795,321172.2935804721
14270,809964.1066646231
11622,995526.3394472109
41784,152009.60015626313
23997,368047.94327238796
40558,147606.68036299464
81940,643299.9260882937
56041,21800.451123912764
80181,393403.2232889829
49667,281373.939778837
53723,656603.6072570416
47252,996639.6290951858
32270,104850.74317320096
19789,109937.39566592524
44733,98890.59533205531
15722,705328.9660134899
93824,859484.0549710362
80198,429818.8272600061
66060,921158.3280726258
86275,214715.1205879193
41508,129917.65252481055
40613,460832.208855095
71336,137406.69332749562
26965,945216.2024709497
94293,485214.72403921926
65340,185592.6269468461
90767,48327.67277583676
37418,469507.5503822194
13702,519982.0548920965
59629,837370.3587216105
72144,243492.12126130098
57026,571330.1653751475
43776,226814.92218281905
15092,589074.3505768365
53308,897732.4371927389
51598,298551.35600892454
34502,766046.2593693443
94256,225398.07438345696
32504,713134.7556087357
89001,244142.40436326555
5082,327696.365269813
14751,694044.1426917547
50968,646954.3476379898
51013,398030.3578206472
94049,952340.0471885003
2872,507117.1466779467
918,949160.4455235292
34630,912800.6627908711
52135,611954.2745178166
40323,958768.6783057037
23544,479758.8961931985
27310,543178.1320218134
76738,247582.63441708047
31735,102579.72892000478
16842,961256.1925513857
55016,293813.4149258373
22960,843130.214337937
27546,572620.1880412732
42465,194646.0853476839
39142,129789.2927243294
51721,962368.1716663992
81782,437170.95844328305
10941,485980.80891574844
92376,143607.85375967468
41530,476855.55123939126
67888,977665.9381852709
48183,100931.98207650035
68614,129729.67857643605
432,550707.7634439605
48114,602482.4605097991
73223,72424.72924025227
44139,80721.39833033587
67423,929303.8616061457
11087,273777.9102326339
37013,625617.8894941671
63462,944307.3210371721
12683,129885.65304083774
40707,904173.3700498777
55976,212411.3644615151
76241,406339.3341507171
1474,298215.70789879083
78612,137017.32300531425
34383,694732.7505069822
393,353734.819460274
5773,47902.93101282139
40402,119994.86344916526
31850,362945.34406448755
47785,448120.1182865926
60365,263559.4627165312
98483,566200.4956326634
3699,630375.4451207694
46604,12018.676479489162
21631,74124.54340393461
95349,348509.9044830434
45766,62906.443917205965
48326,229489.61441744407
32432,826041.3304563683
1275,980929.4156290583
47465,480790.17534576
58431,454107.1319462853
48113,396316.793481091
35965,623473.2954472353
93214,796269.1969832857
19652,293866.2605468099
47928,265134.2023467762
33869,354445.3750541844
55392,764996.3357527714
72248,277052.9073877148
71333,287042.4395345187
18206,177066.8129525022
44438,778670.2331458785
28832,691362.4045685389
97984,84633.15420430797
66268,525652.7981926654
51844,112818.17383245246
99388,115817.8648686154
5004,661353.5563715971
15798,945149.1725136898
40056,233200.53893213277
52539,663414.7123744453
14534,271594.5456654258
19553,509469.6240191584
61033,403794.160493022
17044,434559.7118989552
31490,458004.2779926339
47473,890700.0112802208
33641,311551.1523970041
64152,370483.3408290296
23653,36218.849252200285
47166,175649.89782856355
21254,325548.8133520326
32667,375864.4724339314
35385,800238.8338178884
37565,518386.12048439996
19552,570262.9589260522
77778,224345.58923947302
59541,769828.9493945724
98929,12063.8932442031
26319,536618.6217040849
7708,387369.57625952386
19623,170274.1740399236
16925,137316.087458566
43204,582862.2348000719
91345,743792.5599498916
77668,501487.3454685965
37817,117409.01905252071
85139,855443.272839686
5004,280159.0240255387
600,153318.16263028307
35595,657798.4514064331
84397,32422.903726498324
19926,621758.3015464311
63842,883366.5528971233
74700,157056.2121399101
72859,131902.04604155553
29414,978819.7642396837
48318,238852.96012627913
78843,486986.89562684984
32169,987056.7103974918
17749,8941.923582179821
77705,217692.43767471387
12106,667960.1325882389
2345,384463.28685153124
47053,760756.0542371249
33001,300083.89663287136
75130,795964.8670571822
89556,991244.0082692917
94418,688082.3807373377
97457,295003.0636065749
95601,95415.65321278323
50740,218705.24719160906
2394,251604.69933520927
41061,343177.7261583115
86920,993199.2056351383
764,99075.14276143942
81386,64753.43646007604
67223,464759.5547400097
99019,404526.01106902695
80614,919511.0598300458
98839,285549.13212039357
39024,809015.0257943948
321,376408.49131718866
48658,920159.004925796
17274,48979.83944464661
87154,196849.68380701903
2779,479483.813429789
82642,268194.16281575325
31441,205030.46301362797
34358,798724.1482815011
46187,657909.9800419185
33744,439989.8455139988
10941,402320.59511392465
37570,469422.8954718536
46740,768560.7125190104
19258,787591.1882585824
